sid,x,y,UpperDepth,LowerDepth,Attribute,Val
209989,143.0065566,-35.85690853,15,30,DES,1
209989,143.0065566,-35.85690853,30,60,DES,1
209989,143.0065566,-35.85690853,60,100,DES,1
209989,143.0065566,-35.85690853,100,200,DES,1
209989,143.0065566,-35.85690853,0,5,ECE,26.50845528
209989,143.0065566,-35.85690853,5,15,ECE,26.09654617
209989,143.0065566,-35.85690853,15,30,ECE,25.6639595
209989,143.0065566,-35.85690853,30,60,ECE,27.29540253
209989,143.0065566,-35.85690853,60,100,ECE,29.03729057
209989,143.0065566,-35.85690853,100,200,ECE,31.48245621
209989,143.0065566,-35.85690853,0,5,pHc,7.504821301
209989,143.0065566,-35.85690853,5,15,pHc,7.656457901
209989,143.0065566,-35.85690853,15,30,pHc,7.975530624
209989,143.0065566,-35.85690853,30,60,pHc,8.343914986
209989,143.0065566,-35.85690853,60,100,pHc,8.534156799
209989,143.0065566,-35.85690853,100,200,pHc,8.605875969
209989,143.0065566,-35.85690853,0,5,SND,56.14141464
209989,143.0065566,-35.85690853,5,15,SND,53.72534943
209989,143.0065566,-35.85690853,15,30,SND,48.00985718
209989,143.0065566,-35.85690853,30,60,SND,39.60484695
209989,143.0065566,-35.85690853,60,100,SND,36.77640533
209989,143.0065566,-35.85690853,100,200,SND,37.62676239
209989,143.0065566,-35.85690853,0,5,SLT,7.358510494
209989,143.0065566,-35.85690853,5,15,SLT,7.313633442
209989,143.0065566,-35.85690853,15,30,SLT,7.006406307
209989,143.0065566,-35.85690853,30,60,SLT,6.605012894
209989,143.0065566,-35.85690853,60,100,SLT,6.633224487
209989,143.0065566,-35.85690853,100,200,SLT,7.015819073
209989,143.0065566,-35.85690853,0,5,SOC,1.293884873
209989,143.0065566,-35.85690853,5,15,SOC,0.835465968
209989,143.0065566,-35.85690853,15,30,SOC,0.557445228
209989,143.0065566,-35.85690853,30,60,SOC,0.377852589
209989,143.0065566,-35.85690853,60,100,SOC,0.247739658
209989,143.0065566,-35.85690853,100,200,SOC,0.158638388
209989,143.0065566,-35.85690853,0,5,NTO,0.088437535
209989,143.0065566,-35.85690853,5,15,NTO,0.074455455
209989,143.0065566,-35.85690853,15,30,NTO,0.055248037
209989,143.0065566,-35.85690853,30,60,NTO,0.036706261
209989,143.0065566,-35.85690853,60,100,NTO,0.02624638
209989,143.0065566,-35.85690853,100,200,NTO,0.02264351
209989,143.0065566,-35.85690853,0,5,PTO,0.020716207
209989,143.0065566,-35.85690853,5,15,PTO,0.019943839
209989,143.0065566,-35.85690853,15,30,PTO,0.017827811
209989,143.0065566,-35.85690853,30,60,PTO,0.016218305
209989,143.0065566,-35.85690853,60,100,PTO,0.015323675
209989,143.0065566,-35.85690853,100,200,PTO,0.013271502
211411,142.9831188,-35.85756373,0,5,AWC,15.97324371
211411,142.9831188,-35.85756373,5,15,AWC,16.31756973
211411,142.9831188,-35.85756373,15,30,AWC,17.01308632
211411,142.9831188,-35.85756373,30,60,AWC,17.28978157
211411,142.9831188,-35.85756373,60,100,AWC,17.06923866
211411,142.9831188,-35.85756373,100,200,AWC,16.59399414
211411,142.9831188,-35.85756373,0,5,BDW,1.368281484
211411,142.9831188,-35.85756373,5,15,BDW,1.393385172
211411,142.9831188,-35.85756373,15,30,BDW,1.408862114
211411,142.9831188,-35.85756373,30,60,BDW,1.402954698
211411,142.9831188,-35.85756373,60,100,BDW,1.430901527
211411,142.9831188,-35.85756373,100,200,BDW,1.458970308
211411,142.9831188,-35.85756373,0,5,CLY,31.44563866
211411,142.9831188,-35.85756373,5,15,CLY,34.23618698
211411,142.9831188,-35.85756373,15,30,CLY,40.58189774
211411,142.9831188,-35.85756373,30,60,CLY,43.70283508
211411,142.9831188,-35.85756373,60,100,CLY,45.0261879
211411,142.9831188,-35.85756373,100,200,CLY,43.74404907
211411,142.9831188,-35.85756373,0,999,DER,97.62740326
211411,142.9831188,-35.85756373,0,5,DES,1
211411,142.9831188,-35.85756373,0,200,DES,1.154044151
211411,142.9831188,-35.85756373,5,15,DES,1
211411,142.9831188,-35.85756373,15,30,DES,1
211411,142.9831188,-35.85756373,30,60,DES,1
211411,142.9831188,-35.85756373,60,100,DES,1
211411,142.9831188,-35.85756373,100,200,DES,1
211411,142.9831188,-35.85756373,0,5,ECE,22.81478119
211411,142.9831188,-35.85756373,5,15,ECE,22.46918488
211411,142.9831188,-35.85756373,15,30,ECE,22.11294365
211411,142.9831188,-35.85756373,30,60,ECE,23.55866241
211411,142.9831188,-35.85756373,60,100,ECE,25.11472893
211411,142.9831188,-35.85756373,100,200,ECE,27.39931297
211411,142.9831188,-35.85756373,0,5,pHc,7.464101791
211411,142.9831188,-35.85756373,5,15,pHc,7.617943287
211411,142.9831188,-35.85756373,15,30,pHc,7.949201107
211411,142.9831188,-35.85756373,30,60,pHc,8.313387871
211411,142.9831188,-35.85756373,60,100,pHc,8.493573189
211411,142.9831188,-35.85756373,100,200,pHc,8.565124512
211411,142.9831188,-35.85756373,0,5,SND,53.48159027
211411,142.9831188,-35.85756373,5,15,SND,51.05772781
211411,142.9831188,-35.85756373,15,30,SND,45.35689163
211411,142.9831188,-35.85756373,30,60,SND,37.45120239
211411,142.9831188,-35.85756373,60,100,SND,36.21245193
211411,142.9831188,-35.85756373,100,200,SND,37.07915115
211411,142.9831188,-35.85756373,0,5,SLT,7.557631493
211411,142.9831188,-35.85756373,5,15,SLT,7.512274742
211411,142.9831188,-35.85756373,15,30,SLT,7.200698853
211411,142.9831188,-35.85756373,30,60,SLT,6.79289484
211411,142.9831188,-35.85756373,60,100,SLT,6.822054386
211411,142.9831188,-35.85756373,100,200,SLT,7.210656166
211411,142.9831188,-35.85756373,0,5,SOC,1.245259643
211411,142.9831188,-35.85756373,5,15,SOC,0.849946201
211411,142.9831188,-35.85756373,15,30,SOC,0.565496027
211411,142.9831188,-35.85756373,30,60,SOC,0.387193203
211411,142.9831188,-35.85756373,60,100,SOC,0.252844393
211411,142.9831188,-35.85756373,100,200,SOC,0.16226916
211411,142.9831188,-35.85756373,0,5,NTO,0.096394368
211411,142.9831188,-35.85756373,5,15,NTO,0.081033066
211411,142.9831188,-35.85756373,15,30,NTO,0.059088834
211411,142.9831188,-35.85756373,30,60,NTO,0.038357832
211411,142.9831188,-35.85756373,60,100,NTO,0.027521465
211411,142.9831188,-35.85756373,100,200,NTO,0.023370396
211411,142.9831188,-35.85756373,0,5,PTO,0.02314092
211411,142.9831188,-35.85756373,5,15,PTO,0.02227529
211411,142.9831188,-35.85756373,15,30,PTO,0.01997574
211411,142.9831188,-35.85756373,30,60,PTO,0.018197151
211411,142.9831188,-35.85756373,60,100,PTO,0.017456129
211411,142.9831188,-35.85756373,100,200,PTO,0.015103869
212524,143.0119446,-35.85800053,0,5,AWC,17.44208336
212524,143.0119446,-35.85800053,5,15,AWC,17.68958855
212524,143.0119446,-35.85800053,15,30,AWC,18.09826279
212524,143.0119446,-35.85800053,30,60,AWC,18.15945816
212524,143.0119446,-35.85800053,60,100,AWC,17.82478714
212524,143.0119446,-35.85800053,100,200,AWC,17.23509216
212524,143.0119446,-35.85800053,0,5,BDW,1.340372562
212524,143.0119446,-35.85800053,5,15,BDW,1.366400957
212524,143.0119446,-35.85800053,15,30,BDW,1.38278091
212524,143.0119446,-35.85800053,30,60,BDW,1.385209084
212524,143.0119446,-35.85800053,60,100,BDW,1.412250519
212524,143.0119446,-35.85800053,100,200,BDW,1.438196421
212524,143.0119446,-35.85800053,0,5,CLY,35.08265305
212524,143.0119446,-35.85800053,5,15,CLY,37.32191849
212524,143.0119446,-35.85800053,15,30,CLY,42.57748795
212524,143.0119446,-35.85800053,30,60,CLY,45.84140778
212524,143.0119446,-35.85800053,60,100,CLY,47.32973099
212524,143.0119446,-35.85800053,100,200,CLY,45.98732758
212524,143.0119446,-35.85800053,0,999,DER,93.59368134
212524,143.0119446,-35.85800053,0,5,DES,1
212524,143.0119446,-35.85800053,0,200,DES,1.157374859
212524,143.0119446,-35.85800053,5,15,DES,1
212524,143.0119446,-35.85800053,15,30,DES,1
212524,143.0119446,-35.85800053,30,60,DES,1
212524,143.0119446,-35.85800053,60,100,DES,1
212524,143.0119446,-35.85800053,100,200,DES,1
212524,143.0119446,-35.85800053,0,5,ECE,27.23324966
212524,143.0119446,-35.85800053,5,15,ECE,26.81275177
212524,143.0119446,-35.85800053,15,30,ECE,26.37074471
212524,143.0119446,-35.85800053,30,60,ECE,28.07568169
212524,143.0119446,-35.85800053,60,100,ECE,29.88577843
212524,143.0119446,-35.85800053,100,200,ECE,32.43668365
212524,143.0119446,-35.85800053,0,5,pHc,7.712206364
212524,143.0119446,-35.85800053,5,15,pHc,7.864323139
212524,143.0119446,-35.85800053,15,30,pHc,8.161953926
212524,143.0119446,-35.85800053,30,60,pHc,8.526506424
212524,143.0119446,-35.85800053,60,100,pHc,8.733102798
212524,143.0119446,-35.85800053,100,200,pHc,8.806036949
212524,143.0119446,-35.85800053,0,5,SND,53.05169296
212524,143.0119446,-35.85800053,5,15,SND,50.90266418
212524,143.0119446,-35.85800053,15,30,SND,45.61553192
212524,143.0119446,-35.85800053,30,60,SND,38.80518341
212524,143.0119446,-35.85800053,60,100,SND,35.14828491
212524,143.0119446,-35.85800053,100,200,SND,35.91231918
212524,143.0119446,-35.85800053,0,5,SLT,8.186830521
212524,143.0119446,-35.85800053,5,15,SLT,8.140872002
212524,143.0119446,-35.85800053,15,30,SLT,7.818335533
212524,143.0119446,-35.85800053,30,60,SLT,7.396727085
212524,143.0119446,-35.85800053,60,100,SLT,7.432425976
212524,143.0119446,-35.85800053,100,200,SLT,7.85073328
212524,143.0119446,-35.85800053,0,5,SOC,1.349501371
212524,143.0119446,-35.85800053,5,15,SOC,0.866574347
212524,143.0119446,-35.85800053,15,30,SOC,0.572834671
212524,143.0119446,-35.85800053,30,60,SOC,0.398981422
212524,143.0119446,-35.85800053,60,100,SOC,0.261754543
212524,143.0119446,-35.85800053,100,200,SOC,0.167933181
212524,143.0119446,-35.85800053,0,5,NTO,0.103306212
212524,143.0119446,-35.85800053,5,15,NTO,0.087360196
212524,143.0119446,-35.85800053,15,30,NTO,0.064125642
212524,143.0119446,-35.85800053,30,60,NTO,0.042427965
212524,143.0119446,-35.85800053,60,100,NTO,0.029321687
212524,143.0119446,-35.85800053,100,200,NTO,0.024955619
212524,143.0119446,-35.85800053,0,5,PTO,0.029061638
212524,143.0119446,-35.85800053,5,15,PTO,0.028028997
212524,143.0119446,-35.85800053,15,30,PTO,0.025009628
212524,143.0119446,-35.85800053,30,60,PTO,0.023131438
212524,143.0119446,-35.85800053,60,100,PTO,0.022573676
212524,143.0119446,-35.85800053,100,200,PTO,0.019895284
212896,142.9766532,-35.85821893,0,5,AWC,14.50932121
212896,142.9766532,-35.85821893,5,15,AWC,14.84479237
212896,142.9766532,-35.85821893,15,30,AWC,15.36261749
212896,142.9766532,-35.85821893,30,60,AWC,15.76826096
212896,142.9766532,-35.85821893,60,100,AWC,15.79470253
212896,142.9766532,-35.85821893,100,200,AWC,15.5414629
212896,142.9766532,-35.85821893,0,5,BDW,1.376494288
212896,142.9766532,-35.85821893,5,15,BDW,1.40083015
212896,142.9766532,-35.85821893,15,30,BDW,1.414075375
212896,142.9766532,-35.85821893,30,60,BDW,1.403994918
212896,142.9766532,-35.85821893,60,100,BDW,1.431651711
212896,142.9766532,-35.85821893,100,200,BDW,1.458908558
212896,142.9766532,-35.85821893,0,5,CLY,30.38690758
212896,142.9766532,-35.85821893,5,15,CLY,33.08813477
212896,142.9766532,-35.85821893,15,30,CLY,39.17990875
212896,142.9766532,-35.85821893,30,60,CLY,41.4943924
212896,142.9766532,-35.85821893,60,100,CLY,43.07378387
212896,142.9766532,-35.85821893,100,200,CLY,41.96862411
212896,142.9766532,-35.85821893,0,999,DER,97.72434998
212896,142.9766532,-35.85821893,0,5,DES,1
212896,142.9766532,-35.85821893,0,200,DES,1.148611546
212896,142.9766532,-35.85821893,5,15,DES,1
212896,142.9766532,-35.85821893,15,30,DES,1
212896,142.9766532,-35.85821893,30,60,DES,1
212896,142.9766532,-35.85821893,60,100,DES,1
212896,142.9766532,-35.85821893,100,200,DES,1
212896,142.9766532,-35.85821893,0,5,ECE,23.04807281
212896,142.9766532,-35.85821893,5,15,ECE,22.68852234
212896,142.9766532,-35.85821893,15,30,ECE,22.30240059
212896,142.9766532,-35.85821893,30,60,ECE,23.73420334
212896,142.9766532,-35.85821893,60,100,ECE,25.24528694
212896,142.9766532,-35.85821893,100,200,ECE,27.42567062
212896,142.9766532,-35.85821893,0,5,pHc,7.522210598
212896,142.9766532,-35.85821893,5,15,pHc,7.673814297
212896,142.9766532,-35.85821893,15,30,pHc,7.998425007
212896,142.9766532,-35.85821893,30,60,pHc,8.365739822
212896,142.9766532,-35.85821893,60,100,pHc,8.553844452
212896,142.9766532,-35.85821893,100,200,pHc,8.62290287
212896,142.9766532,-35.85821893,0,5,SND,58.0141449
212896,142.9766532,-35.85821893,5,15,SND,55.80628586
212896,142.9766532,-35.85821893,15,30,SND,50.39770126
212896,142.9766532,-35.85821893,30,60,SND,43.05719757
212896,142.9766532,-35.85821893,60,100,SND,39.40242767
212896,142.9766532,-35.85821893,100,200,SND,39.71895218
212896,142.9766532,-35.85821893,0,5,SLT,7.847786903
212896,142.9766532,-35.85821893,5,15,SLT,7.802103043
212896,142.9766532,-35.85821893,15,30,SLT,7.485318661
212896,142.9766532,-35.85821893,30,60,SLT,7.070674896
212896,142.9766532,-35.85821893,60,100,SLT,7.104568958
212896,142.9766532,-35.85821893,100,200,SLT,7.502112389
212896,142.9766532,-35.85821893,0,5,SOC,1.328236103
212896,142.9766532,-35.85821893,5,15,SOC,0.865347326
212896,142.9766532,-35.85821893,15,30,SOC,0.566406012
212896,142.9766532,-35.85821893,30,60,SOC,0.39961347
212896,142.9766532,-35.85821893,60,100,SOC,0.260971814
212896,142.9766532,-35.85821893,100,200,SOC,0.168261483
212896,142.9766532,-35.85821893,0,5,NTO,0.088440843
212896,142.9766532,-35.85821893,5,15,NTO,0.07455866
212896,142.9766532,-35.85821893,15,30,NTO,0.054840196
212896,142.9766532,-35.85821893,30,60,NTO,0.036137603
212896,142.9766532,-35.85821893,60,100,NTO,0.025539616
212896,142.9766532,-35.85821893,100,200,NTO,0.021867795
212896,142.9766532,-35.85821893,0,5,PTO,0.023106473
212896,142.9766532,-35.85821893,5,15,PTO,0.022265
212896,142.9766532,-35.85821893,15,30,PTO,0.019816877
212896,142.9766532,-35.85821893,30,60,PTO,0.018268822
212896,142.9766532,-35.85821893,60,100,PTO,0.017894873
212896,142.9766532,-35.85821893,100,200,PTO,0.015966561
214311,142.9513296,-35.85887413,0,5,AWC,14.87788773
214311,142.9513296,-35.85887413,5,15,AWC,15.20997047
214311,142.9513296,-35.85887413,15,30,AWC,16.0492363
214311,142.9513296,-35.85887413,30,60,AWC,16.54932976
214311,142.9513296,-35.85887413,60,100,AWC,16.14802361
214311,142.9513296,-35.85887413,100,200,AWC,15.62969112
214311,142.9513296,-35.85887413,0,5,BDW,1.385450602
214311,142.9513296,-35.85887413,5,15,BDW,1.412890077
214311,142.9513296,-35.85887413,15,30,BDW,1.430751801
214311,142.9513296,-35.85887413,30,60,BDW,1.415268779
214311,142.9513296,-35.85887413,60,100,BDW,1.443429112
214311,142.9513296,-35.85887413,100,200,BDW,1.472241759
214311,142.9513296,-35.85887413,0,5,CLY,30.6800766
214311,142.9513296,-35.85887413,5,15,CLY,33.56722641
214311,142.9513296,-35.85887413,15,30,CLY,40.00735474
214311,142.9513296,-35.85887413,30,60,CLY,42.20722198
214311,142.9513296,-35.85887413,60,100,CLY,43.5322876
214311,142.9513296,-35.85887413,100,200,CLY,42.05357742
214311,142.9513296,-35.85887413,0,999,DER,91.51589203
214311,142.9513296,-35.85887413,0,5,DES,1
214311,142.9513296,-35.85887413,0,200,DES,1.14534688
214311,142.9513296,-35.85887413,5,15,DES,1
214311,142.9513296,-35.85887413,15,30,DES,1
214311,142.9513296,-35.85887413,30,60,DES,1
214311,142.9513296,-35.85887413,60,100,DES,1
214311,142.9513296,-35.85887413,100,200,DES,1
214311,142.9513296,-35.85887413,0,5,ECE,22.26842499
214311,142.9513296,-35.85887413,5,15,ECE,21.93851471
214311,142.9513296,-35.85887413,15,30,ECE,21.5856514
214311,142.9513296,-35.85887413,30,60,ECE,23.02617073
214311,142.9513296,-35.85887413,60,100,ECE,24.58279037
214311,142.9513296,-35.85887413,100,200,ECE,26.91371727
214311,142.9513296,-35.85887413,0,5,pHc,7.275901318
214311,142.9513296,-35.85887413,5,15,pHc,7.4337883
214311,142.9513296,-35.85887413,15,30,pHc,7.801493645
214311,142.9513296,-35.85887413,30,60,pHc,8.250080109
214311,142.9513296,-35.85887413,60,100,pHc,8.449028969
214311,142.9513296,-35.85887413,100,200,pHc,8.524196625
214311,142.9513296,-35.85887413,0,5,SND,55.38718796
214311,142.9513296,-35.85887413,5,15,SND,52.9034462
214311,142.9513296,-35.85887413,15,30,SND,47.07338715
214311,142.9513296,-35.85887413,30,60,SND,38.42819595
214311,142.9513296,-35.85887413,60,100,SND,35.66350555
214311,142.9513296,-35.85887413,100,200,SND,36.53844833
214311,142.9513296,-35.85887413,0,5,SLT,8.464800835
214311,142.9513296,-35.85887413,5,15,SLT,8.419629097
214311,142.9513296,-35.85887413,15,30,SLT,8.093961716
214311,142.9513296,-35.85887413,30,60,SLT,7.669647217
214311,142.9513296,-35.85887413,60,100,SLT,7.716483593
214311,142.9513296,-35.85887413,100,200,SLT,8.155054092
214311,142.9513296,-35.85887413,0,5,SOC,1.453788042
214311,142.9513296,-35.85887413,5,15,SOC,0.918666482
214311,142.9513296,-35.85887413,15,30,SOC,0.609836102
214311,142.9513296,-35.85887413,30,60,SOC,0.397574127
214311,142.9513296,-35.85887413,60,100,SOC,0.258016735
214311,142.9513296,-35.85887413,100,200,SOC,0.164220244
214311,142.9513296,-35.85887413,0,5,NTO,0.095206879
214311,142.9513296,-35.85887413,5,15,NTO,0.080302462
214311,142.9513296,-35.85887413,15,30,NTO,0.057028215
214311,142.9513296,-35.85887413,30,60,NTO,0.037206832
214311,142.9513296,-35.85887413,60,100,NTO,0.026675519
214311,142.9513296,-35.85887413,100,200,NTO,0.022993064
214311,142.9513296,-35.85887413,0,5,PTO,0.023407655
214311,142.9513296,-35.85887413,5,15,PTO,0.022534795
214311,142.9513296,-35.85887413,15,30,PTO,0.020132376
214311,142.9513296,-35.85887413,30,60,PTO,0.018200181
214311,142.9513296,-35.85887413,60,100,PTO,0.017166652
214311,142.9513296,-35.85887413,100,200,PTO,0.014643953
217560,143.013561,-35.86018453,0,5,AWC,15.32269001
217560,143.013561,-35.86018453,5,15,AWC,15.67702103
217560,143.013561,-35.86018453,15,30,AWC,16.43665123
217560,143.013561,-35.86018453,30,60,AWC,16.88855743
217560,143.013561,-35.86018453,60,100,AWC,16.55056763
217560,143.013561,-35.86018453,100,200,AWC,16.02262306
217560,143.013561,-35.86018453,0,5,BDW,1.346151948
217560,143.013561,-35.86018453,5,15,BDW,1.371313095
217560,143.013561,-35.86018453,15,30,BDW,1.386902094
217560,143.013561,-35.86018453,30,60,BDW,1.382274866
217560,143.013561,-35.86018453,60,100,BDW,1.409525752
217560,143.013561,-35.86018453,100,200,BDW,1.436135292
217560,143.013561,-35.86018453,0,5,CLY,31.88832092
217560,143.013561,-35.86018453,5,15,CLY,34.56946182
217560,143.013561,-35.86018453,15,30,CLY,40.39876556
217560,143.013561,-35.86018453,30,60,CLY,41.93638611
217560,143.013561,-35.86018453,60,100,CLY,43.35617828
217560,143.013561,-35.86018453,100,200,CLY,42.06235504
217560,143.013561,-35.86018453,0,999,DER,94.41314697
217560,143.013561,-35.86018453,0,5,DES,1
217560,143.013561,-35.86018453,0,200,DES,1.158936262
217560,143.013561,-35.86018453,5,15,DES,1
217560,143.013561,-35.86018453,15,30,DES,1
217560,143.013561,-35.86018453,30,60,DES,1
217560,143.013561,-35.86018453,60,100,DES,1
217560,143.013561,-35.86018453,100,200,DES,1
217560,143.013561,-35.86018453,0,5,ECE,23.12655449
217560,143.013561,-35.86018453,5,15,ECE,22.75594902
217560,143.013561,-35.86018453,15,30,ECE,22.35488129
217560,143.013561,-35.86018453,30,60,ECE,23.75010872
217560,143.013561,-35.86018453,60,100,ECE,25.22887039
217560,143.013561,-35.86018453,100,200,ECE,27.30584145
217560,143.013561,-35.86018453,0,5,pHc,7.570448399
217560,143.013561,-35.86018453,5,15,pHc,7.722331524
217560,143.013561,-35.86018453,15,30,pHc,8.022678375
217560,143.013561,-35.86018453,30,60,pHc,8.360706329
217560,143.013561,-35.86018453,60,100,pHc,8.544902802
217560,143.013561,-35.86018453,100,200,pHc,8.618453026
217560,143.013561,-35.86018453,0,5,SND,54.86136627
217560,143.013561,-35.86018453,5,15,SND,52.48601151
217560,143.013561,-35.86018453,15,30,SND,46.82702255
217560,143.013561,-35.86018453,30,60,SND,38.65112686
217560,143.013561,-35.86018453,60,100,SND,35.04504013
217560,143.013561,-35.86018453,100,200,SND,35.95037842
217560,143.013561,-35.86018453,0,5,SLT,8.030442238
217560,143.013561,-35.86018453,5,15,SLT,7.982307434
217560,143.013561,-35.86018453,15,30,SLT,7.659126282
217560,143.013561,-35.86018453,30,60,SLT,7.233783245
217560,143.013561,-35.86018453,60,100,SLT,7.260411263
217560,143.013561,-35.86018453,100,200,SLT,7.645114422
217560,143.013561,-35.86018453,0,5,SOC,1.355484128
217560,143.013561,-35.86018453,5,15,SOC,0.890983462
217560,143.013561,-35.86018453,15,30,SOC,0.595792949
217560,143.013561,-35.86018453,30,60,SOC,0.384712636
217560,143.013561,-35.86018453,60,100,SOC,0.250785708
217560,143.013561,-35.86018453,100,200,SOC,0.158718526
217560,143.013561,-35.86018453,0,5,NTO,0.089715794
217560,143.013561,-35.86018453,5,15,NTO,0.0755018
217560,143.013561,-35.86018453,15,30,NTO,0.054630101
217560,143.013561,-35.86018453,30,60,NTO,0.035969019
217560,143.013561,-35.86018453,60,100,NTO,0.025403388
217560,143.013561,-35.86018453,100,200,NTO,0.021865761
217560,143.013561,-35.86018453,0,5,PTO,0.020412013
217560,143.013561,-35.86018453,5,15,PTO,0.019635549
217560,143.013561,-35.86018453,15,30,PTO,0.017625373
217560,143.013561,-35.86018453,30,60,PTO,0.016069448
217560,143.013561,-35.86018453,60,100,PTO,0.015315646
217560,143.013561,-35.86018453,100,200,PTO,0.013364026
217851,142.9564482,-35.86040293,0,5,AWC,14.17555141
217851,142.9564482,-35.86040293,5,15,AWC,14.46001148
217851,142.9564482,-35.86040293,15,30,AWC,15.05560589
217851,142.9564482,-35.86040293,30,60,AWC,15.40868855
217851,142.9564482,-35.86040293,60,100,AWC,15.28486919
217851,142.9564482,-35.86040293,100,200,AWC,14.8346405
217851,142.9564482,-35.86040293,0,5,BDW,1.405609846
217851,142.9564482,-35.86040293,5,15,BDW,1.431312323
217851,142.9564482,-35.86040293,15,30,BDW,1.447497368
217851,142.9564482,-35.86040293,30,60,BDW,1.436452389
217851,142.9564482,-35.86040293,60,100,BDW,1.464661717
217851,142.9564482,-35.86040293,100,200,BDW,1.493611455
217851,142.9564482,-35.86040293,0,5,CLY,29.45164108
217851,142.9564482,-35.86040293,5,15,CLY,32.33433914
217851,142.9564482,-35.86040293,15,30,CLY,38.81403351
217851,142.9564482,-35.86040293,30,60,CLY,41.23167038
217851,142.9564482,-35.86040293,60,100,CLY,42.52364731
217851,142.9564482,-35.86040293,100,200,CLY,41.25520706
217851,142.9564482,-35.86040293,0,999,DER,92.6325531
217851,142.9564482,-35.86040293,0,5,DES,1
217851,142.9564482,-35.86040293,0,200,DES,1.133825302
217851,142.9564482,-35.86040293,5,15,DES,1
217851,142.9564482,-35.86040293,15,30,DES,1
217851,142.9564482,-35.86040293,30,60,DES,1
217851,142.9564482,-35.86040293,60,100,DES,1
217851,142.9564482,-35.86040293,100,200,DES,1
217851,142.9564482,-35.86040293,0,5,ECE,21.57508087
217851,142.9564482,-35.86040293,5,15,ECE,21.26533318
217851,142.9564482,-35.86040293,15,30,ECE,20.93813896
217851,142.9564482,-35.86040293,30,60,ECE,22.36892509
217851,142.9564482,-35.86040293,60,100,ECE,23.91719246
217851,142.9564482,-35.86040293,100,200,ECE,26.29089546
217851,142.9564482,-35.86040293,0,5,pHc,7.063524723
217851,142.9564482,-35.86040293,5,15,pHc,7.227012634
217851,142.9564482,-35.86040293,15,30,pHc,7.624350548
217851,142.9564482,-35.86040293,30,60,pHc,8.195147514
217851,142.9564482,-35.86040293,60,100,pHc,8.422984123
217851,142.9564482,-35.86040293,100,200,pHc,8.507269859
217851,142.9564482,-35.86040293,0,5,SND,56.58550262
217851,142.9564482,-35.86040293,5,15,SND,54.0753479
217851,142.9564482,-35.86040293,15,30,SND,48.20278168
217851,142.9564482,-35.86040293,30,60,SND,39.48598099
217851,142.9564482,-35.86040293,60,100,SND,36.07356262
217851,142.9564482,-35.86040293,100,200,SND,36.8667717
217851,142.9564482,-35.86040293,0,5,SLT,9.239824295
217851,142.9564482,-35.86040293,5,15,SLT,9.190608978
217851,142.9564482,-35.86040293,15,30,SLT,8.847008705
217851,142.9564482,-35.86040293,30,60,SLT,8.395627022
217851,142.9564482,-35.86040293,60,100,SLT,8.432953835
217851,142.9564482,-35.86040293,100,200,SLT,8.869346619
217851,142.9564482,-35.86040293,0,5,SOC,1.594780207
217851,142.9564482,-35.86040293,5,15,SOC,0.986145318
217851,142.9564482,-35.86040293,15,30,SOC,0.645733893
217851,142.9564482,-35.86040293,30,60,SOC,0.415944785
217851,142.9564482,-35.86040293,60,100,SOC,0.268260419
217851,142.9564482,-35.86040293,100,200,SOC,0.169763342
217851,142.9564482,-35.86040293,0,5,NTO,0.100106597
217851,142.9564482,-35.86040293,5,15,NTO,0.084661461
217851,142.9564482,-35.86040293,15,30,NTO,0.058673676
217851,142.9564482,-35.86040293,30,60,NTO,0.038589437
217851,142.9564482,-35.86040293,60,100,NTO,0.027613357
217851,142.9564482,-35.86040293,100,200,NTO,0.023740333
217851,142.9564482,-35.86040293,0,5,PTO,0.024579056
217851,142.9564482,-35.86040293,5,15,PTO,0.02365578
217851,142.9564482,-35.86040293,15,30,PTO,0.021142945
217851,142.9564482,-35.86040293,30,60,PTO,0.019215269
217851,142.9564482,-35.86040293,60,100,PTO,0.018291568
217851,142.9564482,-35.86040293,100,200,PTO,0.015473166
217854,142.9572564,-35.86040293,0,5,AWC,14.13234711
217854,142.9572564,-35.86040293,5,15,AWC,14.4080019
217854,142.9572564,-35.86040293,15,30,AWC,14.98011971
217854,142.9572564,-35.86040293,30,60,AWC,15.28771114
217854,142.9572564,-35.86040293,60,100,AWC,15.13263321
217854,142.9572564,-35.86040293,100,200,AWC,14.62972164
217854,142.9572564,-35.86040293,0,5,BDW,1.409523487
217854,142.9572564,-35.86040293,5,15,BDW,1.434811831
217854,142.9572564,-35.86040293,15,30,BDW,1.450324774
217854,142.9572564,-35.86040293,30,60,BDW,1.438858151
217854,142.9572564,-35.86040293,60,100,BDW,1.466870427
217854,142.9572564,-35.86040293,100,200,BDW,1.495291352
217854,142.9572564,-35.86040293,0,5,CLY,29.77215004
217854,142.9572564,-35.86040293,5,15,CLY,32.58390045
217854,142.9572564,-35.86040293,15,30,CLY,38.96431732
217854,142.9572564,-35.86040293,30,60,CLY,41.45383453
217854,142.9572564,-35.86040293,60,100,CLY,42.90535355
217854,142.9572564,-35.86040293,100,200,CLY,41.77235413
217854,142.9572564,-35.86040293,0,999,DER,91.02048492
217854,142.9572564,-35.86040293,0,5,DES,1
217854,142.9572564,-35.86040293,0,200,DES,1.131535649
217854,142.9572564,-35.86040293,5,15,DES,1
217854,142.9572564,-35.86040293,15,30,DES,1
